4.546131452524589944e-01,4.111206284667540123e-01,5.839021700392059699e-01,2.956815317505320229e-01,5.674277984605730074e-01,3.670915737505647258e-01,7.989472055388869842e-01,1.228597285024719959e-01,1.515796674705739977e-01,7.080613417851350233e-01,-1.753688090400999933e+00,6.000000000000000000e+00,-1.602547225230160022e+00,-1.388135119192839939e+00
3.612245717085399987e-01,-8.911529039027999977e-01,8.626323320367870195e-01,1.900405720367930040e-01,5.388360563322760477e-01,4.235407696102727604e-01,-8.291716188106716956e-01,1.155867268882269983e+00,6.284732526870759339e-02,1.626212711613070003e-02,-1.173030675818180102e+00,3.000000000000000000e+00,-1.943137565777310005e+00,-5.086926107896899696e-01
6.166510276370490429e-01,1.312095025323750108e-01,-5.298120937950989706e-01,2.697480413953740053e-01,4.687231287912719813e-01,5.236613561536539452e-01,-3.292837574210420032e-02,-9.062330469120729592e-01,2.763576454497589929e-01,3.253243492575609852e-01,-1.560840826743179921e+00,2.000000000000000000e+00,-1.652756400407799919e+00,-1.671898802210819990e-01
3.609314016966779781e-01,5.524683660063810509e-01,3.043841697427219772e-01,4.286576030472739884e-02,4.925298203710740119e-01,4.130603555526530246e-01,1.016431501195280029e+00,-1.392189783914830059e+00,7.750197655694260335e-02,4.999493089524379985e-01,-1.544294058637099898e+00,5.000000000000000000e+00,-1.779331816953960033e+00,-3.472671748815530091e-01
4.651929837008689783e-01,2.117754004805710022e-01,8.129853613391109513e-02,1.805909162331529871e-01,1.061747294208719994e-01,4.328874599176329996e-01,1.175827562806299964e+00,-1.436487255748809977e+00,3.769072862184510292e-02,2.784382692072279730e-01,-1.797617251194929988e+00,6.000000000000000000e+00,-1.391118000542070021e+00,-1.702244814169530107e+00
6.424423487770150043e-01,-5.566920503934430497e-01,-2.245025196144120050e-01,2.253521459095890120e-02,6.346657191174549517e-01,4.748742718403725083e-01,-2.875496775634772684e-01,8.320192599422719937e-01,2.150660402087720136e-01,5.296290700315580136e-01,-1.060449155115049891e+00,6.000000000000000000e+00,-1.229888251493050033e+00,-1.872371630589080072e+00
4.983850418602719934e-01,1.105145317346120093e+00,7.802343391312119847e-01,1.326504429253639872e-01,7.481851398069000458e-01,6.312570037851049642e-01,8.150957318390710249e-01,3.821613749682269967e-01,1.780291577782560086e-01,8.327102462380659986e-01,-1.083405307054950084e+00,1.000000000000000000e+00,-1.707683361857960103e+00,-8.520784152065540296e-01
6.035272477198619923e-01,9.977129540624809501e-01,3.282560714674209734e-01,2.670112638118090076e-01,6.463168658906449648e-01,4.427329993651344942e-01,5.672600189082688260e-01,7.786657598810740044e-01,3.703560456760000147e-02,6.665730119880860505e-01,-1.216572056669469992e+00,3.000000000000000000e+00,-1.193568523836199935e+00,-4.774542265038290156e-01
6.172011316653680524e-01,-3.030666007617660029e-01,1.033440630116270048e-01,1.478400632377279977e-01,4.780322126666889937e-01,5.009922615941343471e-01,-6.432059708047220548e-02,3.435260794968449938e-01,1.768251045054639869e-01,4.547936893322960250e-01,-1.437143699514650041e+00,2.000000000000000000e+00,-1.615731123142120085e+00,-5.312166835693550304e-01
4.516105664161980116e-01,8.689232539804420119e-01,-4.000293021890269918e-01,1.221423609484719938e-02,4.726795906192799990e-01,4.885106099556326686e-01,7.518050266895057732e-01,6.309655908648689748e-02,1.219625495153280059e-01,6.525209342383530009e-01,-1.177224706505499929e+00,2.000000000000000000e+00,-1.918415619193130084e+00,-1.198235551974780044e+00
5.381776059949600066e-01,2.428173720890740017e-01,9.060890767398239731e-01,1.804963307488809954e-01,4.029123005271800229e-01,4.888427054174747100e-01,3.303104761349791585e-01,1.085109712031339990e+00,2.897214591437680120e-01,3.249507396040329787e-02,-1.276169249586200038e+00,4.000000000000000000e+00,-1.995041953110139987e+00,-1.861740472826250103e+00
5.021585827192149853e-01,6.199054331207789481e-01,-1.569336685077009907e-01,2.267450002965719913e-01,1.054212029767740005e-01,6.251749451241570554e-01,7.528766659373220538e-01,-4.244832356454860123e-01,5.226725413162310041e-02,8.323662012578639802e-01,-1.435946893888710107e+00,1.000000000000000000e+00,-1.048914404471859907e+00,-1.493242393547600022e+00
6.179118205315280443e-01,2.421757794405859920e-01,1.499362918373100095e+00,2.681104363148880121e-01,2.091335433274159883e-01,5.573689427117909378e-01,3.200000151082178501e-01,1.226199920014590106e+00,1.438110847537560077e-01,5.700037719991799534e-01,-1.198198934170680019e+00,4.000000000000000000e+00,-1.752854316246329924e+00,-4.720376378112910165e-02
4.634287017106469841e-01,8.934676926218959592e-01,6.898352195542609699e-01,6.194049185052170198e-02,7.391056804277940095e-01,6.133912266898210452e-01,7.308952227917140387e-01,5.597516424316899553e-01,2.715920995824330220e-01,1.603042919574949876e-01,-1.938631735735190098e+00,4.000000000000000000e+00,-1.930841018366719952e+00,-9.131445593013490236e-02
3.431023169865060063e-01,5.523598820634749718e-01,-1.018041076591140071e+00,1.925877682070429864e-01,5.380551638354570398e-01,6.154118163095879668e-01,6.989942070896350002e-01,-1.558620746592390027e+00,1.992907768665000065e-02,2.381574437613910022e-01,-1.561052471961460020e+00,1.000000000000000000e+00,-1.288458822397740011e+00,-1.002141075117150004e+00
6.358990288214759756e-01,-1.035580379849290050e-01,1.634129049811389872e-02,2.418085621401540042e-01,4.303428862874549843e-01,6.007345472040419576e-01,-1.470041339554232773e-01,-9.594699858880859633e-01,3.163025233691119792e-02,1.346893798030779910e-01,-1.901292154512209898e+00,4.000000000000000000e+00,-1.877988052522379991e+00,-1.974850651220539932e+00
5.217273721778780127e-01,6.264809344814510350e-01,-5.869937862672589546e-01,2.206958435846609889e-01,1.277997144113459937e-01,4.746725943000519865e-01,1.573925095079578285e-01,1.663102356550950067e-01,7.677654396561080230e-02,4.367722004176490258e-01,-1.589390194982930105e+00,3.000000000000000000e+00,-1.489508480670880042e+00,-3.657739716204450042e-01
5.329788585865979922e-01,1.376644840104680023e+00,4.433509454059780253e-01,2.827586289134180197e-01,3.845854492267600233e-01,5.559104123712770296e-01,1.137380259303429897e+00,-4.478222368964249883e-02,1.305692988810850108e-01,2.447412994130669928e-01,-1.847586393659659931e+00,5.000000000000000000e+00,-1.296663831158000102e+00,-1.499990989506650108e+00
4.187058383428229891e-01,-1.429552577624730036e-01,-4.896704932491979800e-01,6.739282679801079923e-02,7.025432032164690144e-01,4.379165473151615529e-01,5.720200441864808916e-02,-4.314331724345760177e-01,2.189114110287460058e-01,1.704905327964900130e-01,-1.088861868541650013e+00,2.000000000000000000e+00,-1.893723046292629997e+00,-7.907601953227519909e-01
3.591588175448089948e-01,8.659738247296170366e-01,-1.079096103315789978e+00,2.550462713314289864e-01,9.629371662392259834e-01,3.003442322579080170e-01,7.905019385153500000e-01,-4.257099502907670252e-01,1.037421587259740041e-01,3.914323357315380170e-01,-1.145471874699800052e+00,2.000000000000000000e+00,-1.376609920534799913e+00,-1.458163764041529864e-01
5.923241161290520029e-01,5.485850711365419796e-01,-1.158362284927400010e+00,2.951787841479299734e-01,2.321277926455170004e-01,4.927579925899908675e-01,-7.754304604837974901e-01,9.240632273443859512e-01,1.944955485770039905e-01,3.636342370788129830e-01,-1.924036611951859932e+00,1.000000000000000000e+00,-1.152668048768600073e+00,-6.714804700161030038e-01
3.617057125266319728e-01,6.977419154518980093e-01,1.738645153833769941e-01,1.886827791137460075e-01,3.358113607683629875e-01,3.042637223107835798e-01,2.141388582461509760e-01,1.124390737472110047e+00,8.863428086520970528e-02,9.753521581788959782e-01,-1.533669344860590034e+00,1.000000000000000000e+00,-1.626008638717810095e+00,-1.969978362526920046e+00
3.114233235387889875e-01,-5.815594114329190045e-01,1.391429938606900008e+00,2.421916560896200110e-01,7.966466950518780177e-01,3.231757610819677162e-01,-2.845684814221484116e-01,-6.922050452963550426e-02,1.155007916360129977e-01,6.750984084178900391e-01,-1.638432145336480072e+00,4.000000000000000000e+00,-1.776690480915910086e+00,-1.302014476523120079e+00
4.423232900974620185e-01,-3.477596532801869866e-01,1.153531131902479911e+00,1.334906390878820015e-01,7.019496122449749853e-01,4.468651937111999817e-01,5.054133176560300367e-01,-7.478287724503880352e-01,9.377968927500070218e-02,6.367554619848420083e-01,-1.350368381250200089e+00,6.000000000000000000e+00,-1.058197113397860045e+00,-1.367681861250539921e+00
3.679361538586080060e-01,-6.090712549581830393e-01,-7.521962738281029459e-02,2.586950198996449957e-01,5.861286534422399663e-01,3.343053603866117940e-01,-3.527180199107276537e-01,6.460399319094199955e-01,1.020642264546099964e-01,2.895627192903130198e-01,-1.711080973321779997e+00,2.000000000000000000e+00,-1.920984687791909895e+00,-6.643686985602510475e-01
3.304182866491289783e-01,5.304371806608689788e-01,-1.420529900448090077e-01,1.893446653115949951e-01,8.080916707910099639e-01,6.380786558402860020e-01,-1.994680185008259887e-01,2.265390164615070090e-01,2.271985145924509952e-02,8.981217055177660447e-01,-1.762285948706340033e+00,2.000000000000000000e+00,-1.132366602792850063e+00,-9.606770511453429640e-01
5.937456942208280131e-01,-7.133813849334029733e-01,1.364796760846989976e+00,2.550326777707749848e-01,2.068716229764560044e-01,5.319934673416130133e-01,-8.141640841361939829e-02,4.834266577612639781e-01,4.597141228718759978e-03,9.206645871702729966e-01,-1.235805215378880106e+00,6.000000000000000000e+00,-1.131708531500700055e+00,-1.970487979155429947e+00
5.460713543031520123e-01,1.088869751588940060e+00,1.314257678673129925e+00,1.750670738228530046e-02,3.445176330174449797e-01,4.534056101858430221e-01,1.207286289559519998e+00,8.575312799891039450e-01,1.904188736440350083e-01,2.204781267077400020e-01,-1.067852555079199961e+00,5.000000000000000000e+00,-1.934875145311939937e+00,-5.050918066293159647e-01
5.835118117608839583e-01,5.386683304667719829e-01,-6.239745393953930463e-01,2.111776527467569900e-02,5.916688819804309940e-01,5.841301458732830465e-01,1.299140307209540046e-01,-1.026721117887350043e-01,2.727219972206130182e-03,5.828241238457699813e-01,-1.490169244749109945e+00,3.000000000000000000e+00,-1.143236578760169930e+00,-2.044277749072319905e-01
3.263612731467470107e-01,1.024405510356430016e+00,-6.596400563115150106e-01,8.802554592365599562e-02,8.531234475116079574e-01,3.156013663766534250e-01,5.847327311865956334e-01,-3.604941677445859805e-01,3.098666681409020102e-02,2.479126067462250060e-01,-1.121742995361560080e+00,5.000000000000000000e+00,-1.416970216006510075e+00,-1.953256734520919968e+00
5.340631782538389771e-01,1.287828904352070092e+00,3.434407963628450244e-01,1.508567058078099932e-01,8.358045888486740349e-01,4.812637607848741506e-01,1.155106602508279012e+00,2.361224502102219902e-01,7.373996935184340407e-02,2.651580996795209755e-01,-1.206293857543349946e+00,5.000000000000000000e+00,-1.905517527891749996e+00,-5.916201379246680547e-01
3.121737238470980169e-01,1.314550397608899912e+00,-4.700954436069990083e-01,2.488859219342010043e-01,8.397880484374139476e-01,3.637969025189498606e-01,1.170549632992859079e+00,5.185286248824489963e-01,1.746278422109779904e-01,6.299964290033369663e-01,-1.245849654070019907e+00,5.000000000000000000e+00,-1.955711506761389940e+00,-1.699953475470620035e+00
4.534829362006599918e-01,-1.227240802247179935e-01,1.121888828704749930e+00,2.807827246190129911e-01,3.909714711717749980e-01,3.998305858032722981e-01,2.127876722299249512e-01,5.752675874513839549e-01,1.837430222497040133e-01,1.160443574307979953e-01,-1.643201780132679923e+00,3.000000000000000000e+00,-1.735709754968489893e+00,-9.278094408407919769e-01
6.208399200717239497e-01,5.633203444744260269e-01,1.533903399851610061e+00,2.264056985604580019e-01,6.376568211478540471e-01,6.324035129557229462e-01,8.078810897345960473e-01,6.030315329857429685e-01,3.258519942854049695e-02,5.045041391291899685e-02,-1.600304849074599911e+00,2.000000000000000000e+00,-1.663731981873119992e+00,-9.604107719748430361e-01
4.310902015562360079e-01,-3.497028272661830139e-01,1.069626483548989926e+00,3.658257938534250145e-03,4.264969271929480166e-01,3.703960629976910113e-01,-4.239880972766369993e-01,4.969188463791199828e-01,1.617017358125739934e-01,7.111520376048640069e-01,-1.993871527014120071e+00,4.000000000000000000e+00,-1.408172519660769950e+00,-1.342284260532359941e+00
4.872216352145529727e-01,1.362689908215380052e+00,-1.547559802262439943e+00,2.269902064473250103e-01,5.420098965660159474e-01,3.421689503108584773e-01,1.167447565530943310e+00,-3.777743684057709994e-01,7.391041951809730615e-02,2.300299332762449911e-01,-1.765012120100589943e+00,4.000000000000000000e+00,-1.614530826723250101e+00,-1.651371384947539989e+00
5.449784149091110308e-01,-8.308515278256729530e-01,1.043914016329970051e+00,3.521558508026450054e-03,3.770231776946330049e-01,4.817042916140736875e-01,-4.232442510207616304e-01,-2.825063856181380118e-01,9.130255055446259704e-02,8.778308955814090320e-01,-1.877647021490820078e+00,3.000000000000000000e+00,-1.673379714610609970e+00,-1.615966094995439972e+00
4.311298467431279868e-01,8.732973504961040190e-01,1.772081325193139989e-01,1.827327736540350009e-02,8.387680659659140225e-01,3.760775091499388711e-01,6.149560480945629459e-01,6.019673850051640018e-01,2.249787058154590069e-01,8.845519536847029629e-01,-1.968117539127860027e+00,6.000000000000000000e+00,-1.832025551210219927e+00,-2.021083112284509931e-01
3.800743234136469972e-01,-4.009930776462840019e-01,2.268009047185410021e-01,1.609582262665980035e-01,8.151985917315639485e-01,3.830113191307829568e-01,6.963250049949192000e-02,-5.181874851303790441e-01,5.258068525406080218e-02,2.572909113056470187e-01,-1.128392135729870072e+00,4.000000000000000000e+00,-1.419406669627190087e+00,-4.007961598545179971e-01
4.960260181409330005e-01,1.389500028972989965e+00,1.265846718175120067e+00,1.225737867662019948e-01,1.228203418007989961e-01,4.374225780308774181e-01,1.350298755511514459e+00,5.299296724420119453e-01,2.994096102837829898e-01,4.240597871981329758e-01,-1.039465537659939987e+00,6.000000000000000000e+00,-1.991160060706880008e+00,-1.846108989319620031e-01
4.655955749426149981e-01,9.838531399506520447e-01,-1.250021099803660052e+00,2.463106094779569932e-01,6.598344667054359958e-01,4.680270349708069433e-01,7.165974856071009036e-01,-1.483471949261619960e+00,5.667009625376019655e-02,7.467325595198129884e-01,-1.401660402329959920e+00,6.000000000000000000e+00,-1.594412045591649951e+00,-1.462833255705060065e+00
5.007671598740419672e-01,1.467634440027749898e+00,2.490553586093650074e-01,6.473389887388009828e-03,6.846239921225080183e-01,3.289135640866678867e-01,9.017199880695009329e-01,1.472005192309739918e+00,2.563205992403940203e-01,3.740148157194560230e-02,-1.461831664887000004e+00,3.000000000000000000e+00,-1.413073560552100094e+00,-2.876960546437269950e-01
4.318253317056729990e-01,-3.692415035062229789e-01,2.992986936504379858e-01,1.526775688436949885e-01,8.084151637048739847e-01,5.730318853598920237e-01,9.623466927784829483e-01,-2.482526815184090130e-01,2.181692628554950109e-01,8.432038129044899799e-01,-1.721981939857790023e+00,2.000000000000000000e+00,-1.218836543527880067e+00,-1.313888114716070012e-02
5.990626380402099826e-01,8.797650384206739949e-01,-4.122523698306849727e-01,1.226006343467640064e-01,7.091380915766469784e-01,3.366875920654119891e-01,5.939975592837070106e-01,-5.984958523431600508e-01,1.968175116474069897e-01,6.695355003860430088e-02,-1.338407677673359997e+00,6.000000000000000000e+00,-1.328163979811300077e+00,-6.759919942280240290e-01
4.583701772009640130e-01,-8.274911025759410510e-01,1.362698025321759987e+00,2.429056977185080068e-01,1.048442525676509945e-01,5.216432340676414592e-01,-3.198345208329464451e-01,8.574893422723170455e-02,1.517180802542699991e-01,9.694843378232369524e-01,-1.210211544425799923e+00,2.000000000000000000e+00,-1.374890781566699971e+00,-6.686045035858110275e-01
5.984497221226869890e-01,2.076382540436519930e-01,-4.251056933392379777e-01,3.010530794344429967e-02,9.014593800532489931e-01,4.962388723574879812e-01,1.877149020409389912e-01,-1.320109223089140082e-01,1.214896499713210010e-01,4.768227007514769800e-01,-1.487669717367430033e+00,3.000000000000000000e+00,-1.608798125708690074e+00,-1.926301553630030083e+00
6.427664076412600291e-01,4.368885530322790256e-01,1.021864789660950068e+00,2.125681680048339961e-01,6.442971687049620089e-01,5.864119875937170434e-01,1.346966037862020071e+00,-8.014803272414949831e-02,2.834225129899130002e-01,2.714182104668850237e-01,-1.726525960201729992e+00,2.000000000000000000e+00,-1.025549373516140061e+00,-3.111482278935079893e-01
5.794643139985850011e-01,3.565049138556100061e-01,-4.023531878165780007e-02,2.709218403976180189e-01,9.366158963367570145e-01,4.790836811294469921e-01,2.180409807136250017e-02,1.070111406483850031e-01,6.425712226416549488e-02,8.343155476148199634e-01,-1.183406011848090023e+00,5.000000000000000000e+00,-1.355276067878580015e+00,-1.260883570639709905e+00
4.246839009591260039e-01,1.378126965068100063e+00,1.046533486637869936e+00,3.072501201050569994e-02,4.607953378938460243e-01,4.835844540143460213e-01,7.620872700109749820e-01,1.351560742703000084e+00,9.238232810767700587e-02,2.948291157827859776e-01,-1.426302722615059970e+00,5.000000000000000000e+00,-1.289723247741459966e+00,-1.361448941251820033e+00
5.664485619630560409e-01,-7.861426938662989805e-01,8.155518541657259535e-01,4.780422787170419963e-02,8.144596430002559728e-01,4.625614582033347744e-01,-5.137823428104224543e-01,1.506684306610940105e+00,1.328282923788299923e-02,7.522161421239810242e-01,-1.616602908835750085e+00,3.000000000000000000e+00,-1.627057027797760069e+00,-1.788135216272110029e+00
5.095849166672310471e-01,7.652850783343190244e-01,-1.368621074921529956e+00,2.339246417352910112e-01,1.646411087444759891e-01,4.924886454985900053e-01,2.569013984543589910e-02,4.568375505116950008e-01,1.519563484513730134e-01,7.610145553819409880e-02,-1.991161065753489945e+00,5.000000000000000000e+00,-1.438731983209450060e+00,-7.389707812843230306e-01
3.964273747452909946e-01,7.465311762813199581e-02,1.461268781936460037e+00,1.168969008236240004e-01,6.273154826517469695e-01,4.532349672375703409e-01,-2.578351214196213381e-01,1.489820087707760088e+00,2.048313494915419974e-02,2.156099340869190029e-01,-1.165066452844840006e+00,3.000000000000000000e+00,-1.442218980684780050e+00,-7.221825538369880393e-01
3.752557780967780143e-01,-7.137807011647440136e-01,2.387752859946299933e-01,2.620642716384449789e-01,7.299482973757549509e-01,3.533896717084349937e-01,-7.245111439333959957e-01,1.033740657860670042e-01,2.404218727692450028e-02,1.557374132043309878e-01,-1.171955924417309891e+00,2.000000000000000000e+00,-1.331577228136040070e+00,-6.700597039261760313e-02
4.565747773653670016e-01,-7.338166716182870086e-01,3.652818098474819863e-01,1.481791332599710076e-01,2.038308326615660138e-01,3.900453511404032292e-01,-4.475514903931790966e-01,1.077600733671820077e+00,2.183839539765249915e-01,7.306465169295439654e-01,-1.553302936162439973e+00,4.000000000000000000e+00,-1.752659785096190026e+00,-1.833040638002169986e+00
